snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2025-12-21,PRD-0169,STR-011,66,37,9
2025-12-21,PRD-0169,STR-015,191,13,5
2025-12-21,PRD-0169,STR-017,167,44,13
2025-12-21,PRD-0169,STR-018,124,41,8
2025-12-21,PRD-0170,STR-003,107,20,7
2025-12-21,PRD-0170,STR-004,101,22,2
2025-12-21,PRD-0170,STR-011,137,10,5
2025-12-21,PRD-0170,STR-013,130,47,5
2025-12-21,PRD-0170,STR-014,101,36,14
2025-12-21,PRD-0171,STR-004,132,29,9
2025-12-21,PRD-0171,STR-007,21,23,10
2025-12-21,PRD-0171,STR-013,198,50,3
2025-12-21,PRD-0171,STR-018,151,47,13
2025-12-21,PRD-0172,STR-001,99,48,11
2025-12-21,PRD-0172,STR-004,45,32,14
2025-12-21,PRD-0172,STR-006,131,37,3
2025-12-21,PRD-0172,STR-008,21,32,12
2025-12-21,PRD-0172,STR-011,138,15,10
2025-12-21,PRD-0172,STR-012,57,13,2
2025-12-21,PRD-0172,STR-013,127,40,9
2025-12-21,PRD-0172,STR-015,65,23,10
2025-12-21,PRD-0173,STR-012,75,32,5
2025-12-21,PRD-0174,STR-005,137,18,8
2025-12-21,PRD-0174,STR-007,63,49,10
2025-12-21,PRD-0174,STR-008,46,18,13
2025-12-21,PRD-0174,STR-009,135,33,12
2025-12-21,PRD-0175,STR-009,86,22,4
2025-12-21,PRD-0175,STR-012,42,40,7
2025-12-21,PRD-0175,STR-015,35,12,13
2025-12-21,PRD-0176,STR-002,163,30,10
2025-12-21,PRD-0176,STR-007,108,40,3
2025-12-21,PRD-0176,STR-009,121,22,5
2025-12-21,PRD-0176,STR-012,127,12,12
2025-12-21,PRD-0176,STR-013,140,33,7
2025-12-21,PRD-0176,STR-015,0,47,14
2025-12-21,PRD-0177,STR-001,62,43,11
2025-12-21,PRD-0177,STR-007,65,37,14
2025-12-21,PRD-0177,STR-008,136,28,4
2025-12-21,PRD-0177,STR-013,191,15,12
2025-12-21,PRD-0178,STR-002,110,10,13
2025-12-21,PRD-0178,STR-007,73,17,7
2025-12-21,PRD-0178,STR-008,88,11,3
2025-12-21,PRD-0178,STR-010,153,12,4
2025-12-21,PRD-0178,STR-014,52,20,6
2025-12-21,PRD-0178,STR-015,134,23,3
2025-12-21,PRD-0178,STR-017,131,29,6
2025-12-21,PRD-0179,STR-001,111,49,14
2025-12-21,PRD-0179,STR-002,41,36,4
2025-12-21,PRD-0179,STR-003,185,17,13
2025-12-21,PRD-0179,STR-013,197,13,6
2025-12-21,PRD-0179,STR-015,0,22,10
2025-12-21,PRD-0179,STR-016,91,24,4
2025-12-21,PRD-0180,STR-003,84,25,6
2025-12-21,PRD-0180,STR-006,99,13,2
2025-12-21,PRD-0180,STR-010,172,32,14
2025-12-21,PRD-0180,STR-011,45,45,11
2025-12-21,PRD-0180,STR-012,125,49,5
2025-12-21,PRD-0180,STR-014,118,31,2
2025-12-21,PRD-0180,STR-015,83,41,9
2025-12-21,PRD-0180,STR-017,56,29,13
2025-12-21,PRD-0181,STR-001,178,27,2
2025-12-21,PRD-0181,STR-002,125,21,7
2025-12-21,PRD-0181,STR-003,21,25,3
2025-12-21,PRD-0181,STR-004,185,42,9
2025-12-21,PRD-0181,STR-005,13,11,12
2025-12-21,PRD-0181,STR-006,51,41,2
2025-12-21,PRD-0181,STR-007,0,47,2
2025-12-21,PRD-0181,STR-013,164,25,9
2025-12-21,PRD-0181,STR-014,174,23,4
2025-12-21,PRD-0181,STR-016,64,17,2
2025-12-21,PRD-0181,STR-017,30,45,14
2025-12-21,PRD-0182,STR-005,12,18,7
2025-12-21,PRD-0182,STR-012,102,24,2
2025-12-21,PRD-0183,STR-002,139,21,9
2025-12-21,PRD-0183,STR-010,187,38,12
2025-12-21,PRD-0183,STR-012,23,38,10
2025-12-21,PRD-0183,STR-016,53,29,6
2025-12-21,PRD-0183,STR-017,133,27,2
2025-12-21,PRD-0184,STR-003,128,48,6
2025-12-21,PRD-0184,STR-004,200,44,7
2025-12-21,PRD-0184,STR-007,199,15,13
2025-12-21,PRD-0184,STR-011,31,36,7
2025-12-21,PRD-0184,STR-017,105,13,13
2025-12-21,PRD-0185,STR-001,163,42,6
2025-12-21,PRD-0185,STR-004,121,37,4
2025-12-21,PRD-0185,STR-005,87,44,8
2025-12-21,PRD-0185,STR-010,64,37,4
2025-12-21,PRD-0185,STR-016,159,17,3
2025-12-21,PRD-0185,STR-018,47,29,14
2025-12-21,PRD-0186,STR-001,105,39,8
2025-12-21,PRD-0186,STR-002,16,16,13
2025-12-21,PRD-0186,STR-006,83,48,14
2025-12-21,PRD-0186,STR-010,11,47,7
2025-12-21,PRD-0186,STR-014,158,21,11
2025-12-21,PRD-0187,STR-002,167,50,5
2025-12-21,PRD-0187,STR-003,5,37,7
2025-12-21,PRD-0187,STR-007,195,47,6
2025-12-21,PRD-0187,STR-012,88,29,3
2025-12-21,PRD-0187,STR-013,135,10,11
2025-12-21,PRD-0187,STR-017,14,16,10
2025-12-21,PRD-0187,STR-018,58,23,14
2025-12-21,PRD-0188,STR-004,200,35,13
2025-12-21,PRD-0188,STR-009,61,46,13
2025-12-21,PRD-0188,STR-012,125,19,8
2025-12-21,PRD-0188,STR-015,51,27,14
2025-12-21,PRD-0188,STR-016,94,12,2
2025-12-21,PRD-0188,STR-018,119,26,8
2025-12-21,PRD-0189,STR-001,192,34,4
2025-12-21,PRD-0189,STR-008,185,30,8
2025-12-21,PRD-0189,STR-016,56,46,14
2025-12-21,PRD-0189,STR-018,145,17,12
2025-12-21,PRD-0190,STR-004,5,36,14
2025-12-21,PRD-0190,STR-007,20,34,13
2025-12-21,PRD-0190,STR-009,69,44,9
2025-12-21,PRD-0190,STR-010,185,24,2
2025-12-21,PRD-0190,STR-012,146,13,5
2025-12-21,PRD-0190,STR-013,123,18,12
2025-12-21,PRD-0190,STR-015,106,49,3
2025-12-21,PRD-0191,STR-001,118,48,3
2025-12-21,PRD-0191,STR-003,174,25,3
2025-12-21,PRD-0191,STR-007,100,43,11
2025-12-21,PRD-0191,STR-010,62,27,3
2025-12-21,PRD-0191,STR-011,4,18,5
2025-12-21,PRD-0191,STR-012,160,35,13
2025-12-21,PRD-0191,STR-017,117,26,6
2025-12-21,PRD-0191,STR-018,33,24,4
2025-12-21,PRD-0192,STR-004,102,23,5
2025-12-21,PRD-0192,STR-005,11,27,3
2025-12-21,PRD-0192,STR-010,71,11,7
2025-12-21,PRD-0192,STR-011,159,36,10
2025-12-21,PRD-0193,STR-003,193,47,10
2025-12-21,PRD-0193,STR-004,177,48,3
2025-12-21,PRD-0193,STR-010,46,13,2
2025-12-21,PRD-0193,STR-014,200,21,6
2025-12-21,PRD-0193,STR-017,183,36,13
2025-12-21,PRD-0194,STR-011,3,34,11
2025-12-21,PRD-0194,STR-015,108,19,8
2025-12-21,PRD-0194,STR-016,76,19,3
2025-12-21,PRD-0194,STR-017,106,47,5
2025-12-21,PRD-0194,STR-018,106,23,6
2025-12-21,PRD-0195,STR-004,180,49,12
2025-12-21,PRD-0195,STR-007,33,18,3
2025-12-21,PRD-0195,STR-008,57,37,11
2025-12-21,PRD-0195,STR-011,104,35,14
2025-12-21,PRD-0195,STR-016,151,16,5
2025-12-21,PRD-0196,STR-008,9,45,2
2025-12-21,PRD-0196,STR-012,33,33,10
2025-12-21,PRD-0196,STR-013,76,17,13
2025-12-21,PRD-0197,STR-002,191,44,3
2025-12-21,PRD-0197,STR-004,176,37,14
2025-12-21,PRD-0197,STR-005,42,16,2
2025-12-21,PRD-0197,STR-008,67,42,12
2025-12-21,PRD-0197,STR-009,178,10,14
2025-12-21,PRD-0197,STR-014,135,45,3
2025-12-21,PRD-0197,STR-017,130,45,7
2025-12-21,PRD-0198,STR-014,193,27,11
2025-12-21,PRD-0199,STR-006,999999,49,13
2025-12-21,PRD-0199,STR-007,130,30,7
2025-12-21,PRD-0199,STR-011,119,24,10
2025-12-21,PRD-0199,STR-012,28,13,7
2025-12-21,PRD-0199,STR-013,167,47,3
2025-12-21,PRD-0199,STR-017,16,21,10
2025-12-21,PRD-0200,STR-002,185,50,10
2025-12-21,PRD-0200,STR-007,2,13,6
2025-12-21,PRD-0200,STR-013,40,10,3
2025-12-21,PRD-0200,STR-015,155,34,5
2025-12-21,PRD-0200,STR-017,38,10,10
2025-12-22,PRD-0001,STR-004,50,37,13
2025-12-22,PRD-0001,STR-006,62,24,11
2025-12-22,PRD-0001,STR-007,108,28,2
2025-12-22,PRD-0001,STR-009,182,28,10
2025-12-22,PRD-0001,STR-010,80,46,8
2025-12-22,PRD-0002,STR-005,32,38,8
2025-12-22,PRD-0002,STR-006,199,41,10
2025-12-22,PRD-0002,STR-009,56,27,10
2025-12-22,PRD-0002,STR-010,56,34,2
2025-12-22,PRD-0002,STR-018,28,34,8
2025-12-22,PRD-0003,STR-002,51,47,3
2025-12-22,PRD-0003,STR-005,194,39,3
2025-12-22,PRD-0003,STR-011,145,45,11
2025-12-22,PRD-0003,STR-016,26,48,10
2025-12-22,PRD-0003,STR-017,1,25,4
2025-12-22,PRD-0003,STR-018,114,32,3
2025-12-22,PRD-0004,STR-004,119,35,12
2025-12-22,PRD-0004,STR-009,13,24,13
2025-12-22,PRD-0004,STR-010,151,15,12
2025-12-22,PRD-0004,STR-011,-46,11,10
2025-12-22,PRD-0004,STR-012,122,50,12
2025-12-22,PRD-0005,STR-010,145,26,4
2025-12-22,PRD-0005,STR-012,79,48,9
2025-12-22,PRD-0005,STR-016,105,45,13
2025-12-22,PRD-0005,STR-017,22,39,8
2025-12-22,PRD-0005,STR-018,131,36,4
2025-12-22,PRD-0006,STR-001,21,26,8
2025-12-22,PRD-0006,STR-002,94,50,2
2025-12-22,PRD-0006,STR-009,111,15,9
2025-12-22,PRD-0006,STR-011,198,41,5
2025-12-22,PRD-0006,STR-016,76,27,12
2025-12-22,PRD-0006,STR-017,63,13,6
2025-12-22,PRD-0007,STR-001,35,36,11
2025-12-22,PRD-0007,STR-004,53,42,3
2025-12-22,PRD-0007,STR-010,199,29,10
2025-12-22,PRD-0007,STR-014,71,47,5
2025-12-22,PRD-0007,STR-015,184,39,8
2025-12-22,PRD-0007,STR-018,76,11,11
2025-12-22,PRD-0008,STR-002,116,40,4
2025-12-22,PRD-0008,STR-006,94,14,14
2025-12-22,PRD-0008,STR-008,171,34,5
2025-12-22,PRD-0008,STR-010,176,49,3
2025-12-22,PRD-0008,STR-011,77,10,12
2025-12-22,PRD-0009,STR-005,190,19,5
2025-12-22,PRD-0009,STR-007,164,36,6
2025-12-22,PRD-0009,STR-009,81,17,5
2025-12-22,PRD-0009,STR-010,98,34,3
2025-12-22,PRD-0009,STR-013,10,29,6
2025-12-22,PRD-0009,STR-017,111,47,10
2025-12-22,PRD-0009,STR-018,1,21,4
2025-12-22,PRD-0010,STR-004,87,48,3
2025-12-22,PRD-0010,STR-010,33,46,8
2025-12-22,PRD-0010,STR-012,200,12,2
2025-12-22,PRD-0010,STR-013,187,38,3
2025-12-22,PRD-0010,STR-017,119,30,7
2025-12-22,PRD-0011,STR-001,13,10,7
2025-12-22,PRD-0011,STR-004,173,18,7
2025-12-22,PRD-0011,STR-007,130,27,9
2025-12-22,PRD-0011,STR-009,123,15,12
2025-12-22,PRD-0011,STR-010,113,35,7
2025-12-22,PRD-0011,STR-011,14,47,5
2025-12-22,PRD-0011,STR-013,133,13,3
2025-12-22,PRD-0011,STR-014,123,48,14
2025-12-22,PRD-0011,STR-015,94,25,4
2025-12-22,PRD-0011,STR-016,22,34,8
2025-12-22,PRD-0011,STR-018,142,36,11
2025-12-22,PRD-0012,STR-005,152,42,4
2025-12-22,PRD-0012,STR-006,4,26,13
2025-12-22,PRD-0012,STR-015,111,24,11
2025-12-22,PRD-0013,STR-003,183,42,9
2025-12-22,PRD-0013,STR-012,164,30,14
2025-12-22,PRD-0013,STR-016,89,10,4
2025-12-22,PRD-0014,STR-003,162,31,4
2025-12-22,PRD-0014,STR-007,89,14,4
2025-12-22,PRD-0014,STR-012,80,32,11
2025-12-22,PRD-0014,STR-013,128,45,9
2025-12-22,PRD-0014,STR-016,9999,15,10
2025-12-22,PRD-0014,STR-017,81,17,8
2025-12-22,PRD-0015,STR-001,17,23,9
2025-12-22,PRD-0015,STR-003,13,39,4
2025-12-22,PRD-0015,STR-005,32,10,5
2025-12-22,PRD-0015,STR-014,197,32,4
2025-12-22,PRD-0016,STR-002,61,18,3
2025-12-22,PRD-0016,STR-004,59,36,6
2025-12-22,PRD-0016,STR-008,96,34,8
2025-12-22,PRD-0016,STR-013,27,26,13
2025-12-22,PRD-0016,STR-014,139,34,5
2025-12-22,PRD-0016,STR-016,75,49,3
2025-12-22,PRD-0016,STR-018,185,43,4
2025-12-22,PRD-0017,STR-002,158,29,12
2025-12-22,PRD-0017,STR-003,22,34,2
2025-12-22,PRD-0017,STR-006,14,31,4
2025-12-22,PRD-0017,STR-008,134,26,11
2025-12-22,PRD-0017,STR-009,195,12,7
2025-12-22,PRD-0017,STR-011,167,48,8
2025-12-22,PRD-0017,STR-012,105,32,2
2025-12-22,PRD-0017,STR-015,195,36,13
2025-12-22,PRD-0018,STR-001,75,10,5
2025-12-22,PRD-0018,STR-004,171,11,4
2025-12-22,PRD-0018,STR-006,146,10,5
2025-12-22,PRD-0018,STR-013,11,19,2
2025-12-22,PRD-0018,STR-016,131,28,6
2025-12-22,PRD-0018,STR-017,108,22,7
2025-12-22,PRD-0019,STR-005,4,38,11
2025-12-22,PRD-0019,STR-011,177,28,12
2025-12-22,PRD-0019,STR-013,95,44,5
2025-12-22,PRD-0019,STR-015,114,32,4
2025-12-22,PRD-0020,STR-001,52,50,10
2025-12-22,PRD-0020,STR-006,160,17,8
2025-12-22,PRD-0020,STR-009,199,28,10
2025-12-22,PRD-0020,STR-010,80,33,13
2025-12-22,PRD-0021,STR-007,41,43,8
2025-12-22,PRD-0021,STR-009,7,11,11
2025-12-22,PRD-0021,STR-010,177,21,6
2025-12-22,PRD-0021,STR-014,138,41,5
2025-12-22,PRD-0022,STR-007,177,42,5
2025-12-22,PRD-0022,STR-008,35,18,7
2025-12-22,PRD-0022,STR-015,64,37,14
2025-12-22,PRD-0023,STR-003,24,32,13
2025-12-22,PRD-0023,STR-005,136,19,2
2025-12-22,PRD-0023,STR-009,5,36,5
2025-12-22,PRD-0023,STR-013,25,15,8
2025-12-22,PRD-0023,STR-015,140,19,14
2025-12-22,PRD-0023,STR-017,179,12,2
2025-12-22,PRD-0024,STR-004,177,43,8
2025-12-22,PRD-0024,STR-005,178,44,2
2025-12-22,PRD-0024,STR-017,52,46,8
2025-12-22,PRD-0025,STR-001,99,44,5
2025-12-22,PRD-0025,STR-003,96,32,2
2025-12-22,PRD-0025,STR-005,113,24,5
2025-12-22,PRD-0025,STR-007,191,39,14
2025-12-22,PRD-0025,STR-013,158,17,11
2025-12-22,PRD-0025,STR-014,169,39,13
2025-12-22,PRD-0025,STR-015,115,40,14
2025-12-22,PRD-0026,STR-002,6,19,4
2025-12-22,PRD-0026,STR-005,100,20,6
2025-12-22,PRD-0026,STR-009,162,21,11
2025-12-22,PRD-0026,STR-014,121,25,3
2025-12-22,PRD-0026,STR-016,124,27,5
2025-12-22,PRD-0027,STR-002,194,41,7
2025-12-22,PRD-0027,STR-011,52,29,7
2025-12-22,PRD-0027,STR-012,27,35,12
2025-12-22,PRD-0027,STR-016,31,19,13
2025-12-22,PRD-0027,STR-017,172,37,12
2025-12-22,PRD-0028,STR-001,98,25,9
2025-12-22,PRD-0028,STR-002,1,24,6
2025-12-22,PRD-0028,STR-004,200,40,11
2025-12-22,PRD-0028,STR-010,197,13,8
2025-12-22,PRD-0029,STR-001,149,15,7
2025-12-22,PRD-0029,STR-005,168,37,2
2025-12-22,PRD-0029,STR-009,3,22,9
2025-12-22,PRD-0029,STR-012,6,36,3
2025-12-22,PRD-0029,STR-017,152,27,11
2025-12-22,PRD-0030,STR-002,34,24,13
2025-12-22,PRD-0030,STR-005,200,32,10
2025-12-22,PRD-0030,STR-008,39,18,4
2025-12-22,PRD-0030,STR-010,87,13,9
2025-12-22,PRD-0030,STR-016,113,39,2
2025-12-22,PRD-0030,STR-017,11,37,4
2025-12-22,PRD-0031,STR-001,67,48,13
2025-12-22,PRD-0031,STR-006,64,20,8
2025-12-22,PRD-0031,STR-011,179,20,5
2025-12-22,PRD-0032,STR-002,182,13,4
2025-12-22,PRD-0032,STR-003,26,13,3
2025-12-22,PRD-0032,STR-006,183,16,9
2025-12-22,PRD-0032,STR-011,124,15,9
2025-12-22,PRD-0032,STR-012,9,50,4
2025-12-22,PRD-0032,STR-013,45,21,10
2025-12-22,PRD-0032,STR-014,39,44,5
2025-12-22,PRD-0032,STR-017,148,32,4
2025-12-22,PRD-0033,STR-003,130,12,4
2025-12-22,PRD-0033,STR-007,197,44,10
2025-12-22,PRD-0033,STR-009,78,29,14
2025-12-22,PRD-0033,STR-016,189,21,9
2025-12-22,PRD-0033,STR-018,198,13,4
2025-12-22,PRD-0034,STR-002,76,43,9
2025-12-22,PRD-0034,STR-007,158,48,8
2025-12-22,PRD-0034,STR-010,146,50,11
2025-12-22,PRD-0034,STR-014,105,28,5
2025-12-22,PRD-0034,STR-016,164,33,7
2025-12-22,PRD-0035,STR-001,155,43,5
2025-12-22,PRD-0035,STR-003,73,10,11
2025-12-22,PRD-0035,STR-004,188,42,11
2025-12-22,PRD-0035,STR-005,31,39,2
2025-12-22,PRD-0035,STR-007,112,15,5
2025-12-22,PRD-0035,STR-008,95,11,6
2025-12-22,PRD-0035,STR-010,78,16,13
2025-12-22,PRD-0035,STR-015,29,29,12
2025-12-22,PRD-0035,STR-017,68,43,4
2025-12-22,PRD-0036,STR-005,182,31,14
2025-12-22,PRD-0036,STR-006,174,26,13
2025-12-22,PRD-0036,STR-008,16,19,10
2025-12-22,PRD-0036,STR-011,163,46,8
2025-12-22,PRD-0036,STR-013,13,16,3
2025-12-22,PRD-0036,STR-017,133,45,14
2025-12-22,PRD-0037,STR-005,103,50,11
2025-12-22,PRD-0037,STR-006,126,14,2
2025-12-22,PRD-0037,STR-008,129,20,9
2025-12-22,PRD-0037,STR-009,61,45,10
2025-12-22,PRD-0037,STR-011,49,31,11
2025-12-22,PRD-0037,STR-012,26,31,12
2025-12-22,PRD-0038,STR-001,24,49,11
2025-12-22,PRD-0038,STR-002,23,10,5
2025-12-22,PRD-0038,STR-007,190,33,7
2025-12-22,PRD-0038,STR-009,16,40,11
2025-12-22,PRD-0038,STR-017,193,42,2
2025-12-22,PRD-0039,STR-002,76,32,14
2025-12-22,PRD-0039,STR-004,82,45,3
2025-12-22,PRD-0039,STR-016,0,43,9
2025-12-22,PRD-0040,STR-001,110,28,4
2025-12-22,PRD-0040,STR-004,131,30,10
2025-12-22,PRD-0040,STR-010,128,31,10
2025-12-22,PRD-0040,STR-012,178,28,11
2025-12-22,PRD-0041,STR-001,41,43,2
2025-12-22,PRD-0041,STR-011,185,47,8
2025-12-22,PRD-0041,STR-015,35,18,9
2025-12-22,PRD-0042,STR-003,155,30,4
2025-12-22,PRD-0042,STR-004,45,34,8
2025-12-22,PRD-0042,STR-011,92,27,12
2025-12-22,PRD-0042,STR-013,22,24,7
2025-12-22,PRD-0042,STR-015,146,44,4
2025-12-22,PRD-0043,STR-004,156,29,6
2025-12-22,PRD-0043,STR-006,194,43,14
2025-12-22,PRD-0043,STR-010,96,39,6
2025-12-22,PRD-0043,STR-011,16,27,3
2025-12-22,PRD-0043,STR-013,96,12,14
2025-12-22,PRD-0044,STR-004,175,11,3
2025-12-22,PRD-0044,STR-006,168,30,8
2025-12-22,PRD-0044,STR-007,33,38,9
2025-12-22,PRD-0044,STR-011,8,42,10
2025-12-22,PRD-0044,STR-012,170,21,4
2025-12-22,PRD-0044,STR-015,2,11,3
2025-12-22,PRD-0045,STR-002,101,21,4
2025-12-22,PRD-0045,STR-007,53,38,3
2025-12-22,PRD-0045,STR-011,6,18,14
2025-12-22,PRD-0045,STR-017,87,30,7
2025-12-22,PRD-0046,STR-001,130,10,2
2025-12-22,PRD-0046,STR-003,1,29,10
2025-12-22,PRD-0046,STR-009,110,10,4
2025-12-22,PRD-0046,STR-014,183,27,7
2025-12-22,PRD-0047,STR-005,176,17,12
2025-12-22,PRD-0047,STR-006,125,36,10
2025-12-22,PRD-0047,STR-008,91,49,2
2025-12-22,PRD-0047,STR-012,61,41,4
2025-12-22,PRD-0048,STR-014,142,28,2
2025-12-22,PRD-0049,STR-004,36,31,9
2025-12-22,PRD-0049,STR-008,23,18,4
2025-12-22,PRD-0049,STR-010,74,48,12
2025-12-22,PRD-0049,STR-013,149,39,7
2025-12-22,PRD-0049,STR-014,179,38,6
2025-12-22,PRD-0050,STR-002,120,46,9
2025-12-22,PRD-0050,STR-003,116,25,11
2025-12-22,PRD-0050,STR-004,58,22,6
2025-12-22,PRD-0050,STR-009,186,26,8
2025-12-22,PRD-0050,STR-010,97,34,10
2025-12-22,PRD-0050,STR-011,178,16,8
2025-12-22,PRD-0050,STR-012,32,25,11
2025-12-22,PRD-0050,STR-013,138,36,8
2025-12-22,PRD-0050,STR-015,4,29,8
2025-12-22,PRD-0050,STR-017,157,14,3
2025-12-22,PRD-0050,STR-018,41,31,6
2025-12-22,PRD-0051,STR-001,90,34,4
2025-12-22,PRD-0051,STR-002,21,14,4
2025-12-22,PRD-0051,STR-013,117,13,13
2025-12-22,PRD-0051,STR-017,23,23,12
2025-12-22,PRD-0051,STR-018,125,38,11
2025-12-22,PRD-0052,STR-001,163,49,3
2025-12-22,PRD-0052,STR-013,182,26,7
2025-12-22,PRD-0052,STR-015,78,33,12
2025-12-22,PRD-0052,STR-018,39,21,8
2025-12-22,PRD-0053,STR-004,140,35,11
2025-12-22,PRD-0053,STR-007,196,45,9
2025-12-22,PRD-0053,STR-010,170,36,10
2025-12-22,PRD-0053,STR-016,191,44,10
2025-12-22,PRD-0053,STR-018,198,44,8
2025-12-22,PRD-0054,STR-001,151,19,11
2025-12-22,PRD-0054,STR-002,11,11,9
2025-12-22,PRD-0054,STR-004,193,36,2
2025-12-22,PRD-0054,STR-005,22,31,5
2025-12-22,PRD-0054,STR-009,100,17,12
2025-12-22,PRD-0054,STR-011,68,21,12
2025-12-22,PRD-0055,STR-003,136,35,4
2025-12-22,PRD-0055,STR-004,142,10,9
2025-12-22,PRD-0055,STR-011,193,21,6
2025-12-22,PRD-0055,STR-012,126,21,3
2025-12-22,PRD-0055,STR-016,93,39,9
2025-12-22,PRD-0055,STR-017,196,36,3
2025-12-22,PRD-0056,STR-006,165,38,8
2025-12-22,PRD-0056,STR-010,9,49,9
2025-12-22,PRD-0056,STR-011,55,12,3
2025-12-22,PRD-0056,STR-013,67,24,14
2025-12-22,PRD-0056,STR-016,93,46,4
2025-12-22,PRD-0056,STR-017,90,42,12
2025-12-22,PRD-0057,STR-002,30,18,7
2025-12-22,PRD-0057,STR-004,134,44,5
2025-12-22,PRD-0057,STR-012,22,20,4
2025-12-22,PRD-0057,STR-016,17,42,9
2025-12-22,PRD-0058,STR-002,128,15,4
2025-12-22,PRD-0058,STR-006,193,23,10
2025-12-22,PRD-0058,STR-014,22,19,13
2025-12-22,PRD-0058,STR-018,81,40,6
2025-12-22,PRD-0059,STR-002,125,33,6
2025-12-22,PRD-0059,STR-005,69,18,11
2025-12-22,PRD-0059,STR-006,71,30,6
2025-12-22,PRD-0059,STR-010,173,14,5
2025-12-22,PRD-0059,STR-012,179,49,3
2025-12-22,PRD-0059,STR-013,151,28,14
2025-12-22,PRD-0060,STR-013,196,37,6
2025-12-22,PRD-0060,STR-015,26,35,2
2025-12-22,PRD-0060,STR-016,108,32,11
2025-12-22,PRD-0060,STR-017,21,28,5
2025-12-22,PRD-0060,STR-018,57,28,14
2025-12-22,PRD-0061,STR-001,75,41,12
2025-12-22,PRD-0061,STR-004,33,29,11
2025-12-22,PRD-0061,STR-012,85,30,7
2025-12-22,PRD-0061,STR-018,59,12,11
2025-12-22,PRD-0062,STR-004,44,22,5
2025-12-22,PRD-0062,STR-012,148,41,14
2025-12-22,PRD-0062,STR-013,23,43,12
2025-12-22,PRD-0062,STR-016,182,25,3
2025-12-22,PRD-0063,STR-010,75,27,7
2025-12-22,PRD-0063,STR-011,46,18,3
2025-12-22,PRD-0063,STR-012,89,44,13
2025-12-22,PRD-0063,STR-014,176,10,5
2025-12-22,PRD-0063,STR-017,14,47,5
2025-12-22,PRD-0064,STR-001,113,28,6
2025-12-22,PRD-0064,STR-013,70,12,10
2025-12-22,PRD-0064,STR-014,3,37,11
2025-12-22,PRD-0064,STR-015,129,39,8
2025-12-22,PRD-0065,STR-002,144,27,13
2025-12-22,PRD-0065,STR-003,192,45,14
2025-12-22,PRD-0065,STR-010,26,24,8
2025-12-22,PRD-0065,STR-014,180,36,8
2025-12-22,PRD-0065,STR-015,60,49,6
2025-12-22,PRD-0065,STR-016,88,30,5
2025-12-22,PRD-0065,STR-017,52,23,8
2025-12-22,PRD-0066,STR-005,27,47,4
2025-12-22,PRD-0066,STR-008,38,19,9
2025-12-22,PRD-0066,STR-009,6,47,4
2025-12-22,PRD-0066,STR-012,60,42,7
2025-12-22,PRD-0066,STR-014,132,48,13
2025-12-22,PRD-0066,STR-015,94,44,2
2025-12-22,PRD-0066,STR-016,69,34,6
2025-12-22,PRD-0066,STR-017,43,31,3
2025-12-22,PRD-0066,STR-018,184,23,2
2025-12-22,PRD-0067,STR-001,139,11,6
2025-12-22,PRD-0067,STR-006,35,39,5
2025-12-22,PRD-0067,STR-010,160,41,11
2025-12-22,PRD-0067,STR-018,99999,21,12
2025-12-22,PRD-0068,STR-001,84,17,7
2025-12-22,PRD-0068,STR-002,19,38,8
2025-12-22,PRD-0068,STR-007,41,38,12
2025-12-22,PRD-0068,STR-008,73,15,9
2025-12-22,PRD-0068,STR-009,74,48,9
2025-12-22,PRD-0068,STR-012,197,19,9
2025-12-22,PRD-0068,STR-014,31,24,5
2025-12-22,PRD-0069,STR-003,109,39,8
2025-12-22,PRD-0069,STR-006,83,41,2
2025-12-22,PRD-0069,STR-007,51,18,5
2025-12-22,PRD-0069,STR-008,49,40,11
2025-12-22,PRD-0069,STR-011,141,49,7
2025-12-22,PRD-0069,STR-012,127,42,7
2025-12-22,PRD-0069,STR-014,98,48,4
2025-12-22,PRD-0069,STR-016,116,21,4
2025-12-22,PRD-0070,STR-002,2,19,6
2025-12-22,PRD-0070,STR-004,188,11,7
2025-12-22,PRD-0070,STR-007,27,20,4
2025-12-22,PRD-0070,STR-010,86,20,11
2025-12-22,PRD-0070,STR-013,35,29,5
2025-12-22,PRD-0071,STR-002,102,48,6
2025-12-22,PRD-0071,STR-005,103,16,4
2025-12-22,PRD-0071,STR-006,177,22,5
2025-12-22,PRD-0071,STR-008,96,36,13
2025-12-22,PRD-0071,STR-017,133,40,14
2025-12-22,PRD-0072,STR-008,130,47,8
2025-12-22,PRD-0072,STR-014,32,12,5
2025-12-22,PRD-0072,STR-015,78,47,8
2025-12-22,PRD-0072,STR-017,999999,38,9
2025-12-22,PRD-0073,STR-001,62,19,2
2025-12-22,PRD-0073,STR-005,11,21,4
2025-12-22,PRD-0073,STR-008,8,10,14
2025-12-22,PRD-0073,STR-009,191,30,10
2025-12-22,PRD-0073,STR-013,3,18,8
2025-12-22,PRD-0073,STR-017,42,33,2
2025-12-22,PRD-0074,STR-005,85,10,6
2025-12-22,PRD-0074,STR-007,143,40,2
2025-12-22,PRD-0074,STR-009,5,13,3
2025-12-22,PRD-0074,STR-010,127,21,5
2025-12-22,PRD-0075,STR-003,73,25,4
2025-12-22,PRD-0075,STR-004,160,37,11
2025-12-22,PRD-0075,STR-007,88,22,11
